business_status,formatted_address,name,place_id,rating,types,latitude,longitude,state
OPERATIONAL,"Lázaro Cárdenas Norte 9, Centro, 58900 Santa Ana Maya, Mich., Mexico",BBVA,ChIJywWy6zXgLIQR8rguQ04qnB4,4.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.0081472,-101.0214436,Michoacán
OPERATIONAL,"José María Morelos 1001, Las Palmas, 62050 Cuernavaca, Mor., Mexico",BBVA Plaza Palmas,ChIJ1SVopwHfzYURyfkrgsVh7Po,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.9067622,-99.23186460000001,Morelos
OPERATIONAL,"Matamoros no. 1, Cuernavaca Centro, Centro, 62000 Cuernavaca, Mor., Mexico",BBVA Cuernavaca Centro,ChIJr69JaE3ezYURgE-rLsYulIY,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.923192,-99.2358852,Morelos
OPERATIONAL,"Calle 23 Este Mz.12, Civac, 62500 Jiutepec, Mor., Mexico",BBVA Jiutepec,ChIJ3YHjs591zoURjffWJ2grhNA,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.9149645,-99.165364,Morelos
OPERATIONAL,"Av Insurgentes 775, Cuautlixco, 62749, Manantiales, 62746 Cuautla, Mor., Mexico",BBVA,ChIJY2eWZOBuzoURH7og_OvUD4s,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.832043,-98.9473407,Morelos
OPERATIONAL,"Padre Samano 1, Centro, 62740 Cuautla, Mor., Mexico",BBVA,ChIJieAowBBvzoURwxoqAFbLiwU,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.8164281,-98.9534513,Morelos
OPERATIONAL,"Cuernavaca-Cuautla, Pedregal de las Fuentes, 62573 Jiutepec, Mor., Mexico",BBVA,ChIJQ2XjC751zoURQWw4wzJOFD8,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.8871961,-99.16207109999999,Morelos
OPERATIONAL,"CARR. FED. MEXICO ACAPULCO KM 85 +200, Centro, 62580 Temixco, Mor., Mexico",BBVA Temixco,ChIJN2qdOd3YzYURX8cpC9m5hNI,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.8417651,-99.2237511,Morelos
OPERATIONAL,"Av. Domingo Diez 1003, DEL Empleado, 62250 Cuernavaca, Mor., Mexico",BBVA,ChIJi4gjcyvezYURaqfi6XSes0E,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.9471739,-99.23531349999999,Morelos
OPERATIONAL,"Allende 1, Centro, 62730 Yautepec de Zaragoza, Mor., Mexico",BBVA,ChIJlYLSrc1zzoURrPVRnT5dKnU,2.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.8849934,-99.0558133,Morelos
OPERATIONAL,"Av. Manuel Altamirano 102, Centro, 62900 Jojutla de Juárez, Mor., Mexico",BBVA,ChIJLeLR2JF_zoURPyFiYOC-85Q,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.6156621,-99.17807169999999,Morelos
OPERATIONAL,"Av. Cuauhtémoc 100, Cantarranas, 62448 Cuernavaca, Mor., Mexico",BBVA Cuauhtémoc,ChIJqwrS8qTfzYURkg2fF6fqoak,2.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.9203093,-99.21907209999999,Morelos
OPERATIONAL,"Av Vicente Guerrero 110, Lomas de la Selva, 62270 Cuernavaca, Mor., Mexico",BBVA,ChIJRz8eGsrfzYURPOqqQEsTa3Q,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.934552,-99.2284674,Morelos
OPERATIONAL,"Blvd. Paseo Cuauhnáhuac Mz 1, Paraiso, 62550 Cuernavaca, Mor., Mexico",BBVA Jiutepec Cuahunahuac Civac,ChIJMWEVaoN1zoURXBGajMlXykc,3.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.8984814,-99.1630875,Morelos
OPERATIONAL,"Av. Ignacio Zaragoza, Centro, 62520 Tepoztlán, Mor., Mexico",BBVA,ChIJm4dszaEMzoUROuGPHGXSuhE,4.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.9865409,-99.0985448,Morelos
OPERATIONAL,"Avenida Universidad 200, Santa María Ahuacatitlán, 62100 Cuernavaca, Mor., Mexico",BBVA Universidad,ChIJtwBxEZLgzYURA9y5rrG58uU,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.9753166,-99.2461246,Morelos
OPERATIONAL,"Av. Plan de Ayala 2010, Chapultepec, 62450 Cuernavaca, Mor., Mexico",BBVA Plan De Ayala,ChIJ9w3W25nfzYURSDrPnAh7fQw,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.9228231,-99.2084892,Morelos
OPERATIONAL,"Av. Constitución 38 Local B-2 col, Campo Nuevo, 62270 Emiliano Zapata, Mor., Mexico",BBVA Bancomer,ChIJv0LFs_d3zoURpRLqrfrlE-o,1.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.831515,-99.18721099999999,Morelos
OPERATIONAL,"Av Río Mayo 1209, Vista Hermosa, 62290 Cuernavaca, Mor., Mexico",BBVA Rio Mayo,ChIJF7jzLuvfzYUROUvc7BWkYH4,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.9351567,-99.2077284,Morelos
OPERATIONAL,"Plazuela La Libertad 28, Yacapitztla, Centro, 62820 Yecapixtla, Mor., Mexico",BBVA Yecapixtla,ChIJwUrpRSdqzoURCt-MZcJS9a0,2.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.8820833,-98.86458599999999,Morelos
OPERATIONAL,"Calle E-11, Los Atarianes, 62450 Jiutepec, Mor., Mexico",Bbva Bancomer,ChIJP0GgYXrfzYURI1aMJo471lc,1.5,"['bank', 'finance', 'point_of_interest', 'establishment']",18.908149,-99.18023149999999,Morelos
OPERATIONAL,"Av México Nte 123, Centro, 63000 Tepic, Nay., Mexico",BBVA,ChIJrRbh2AE3J4QRNTLYnlYgv7U,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.5106411,-104.8924257,Nayarit
OPERATIONAL,"Ejido 26, Centro, 63550 Villa Hidalgo, Nay., Mexico",BBVA,ChIJ9Zfe_WilIIQRPlO0u648Sb0,5.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.7419041,-105.2340854,Nayarit
OPERATIONAL,"Querétaro Sur 79 Norte, Centro, 63000 Tepic, Nay., Mexico",BBVA,ChIJd5xY4v42J4QR-93WN7MaO0Q,4.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.5083192,-104.897104,Nayarit
OPERATIONAL,"Calle Constitución 502, ZONA A, Mololoa, 63000 Tepic, Nay., Mexico",BBVA,ChIJ30zbWao3J4QRgd36VQdPu-0,3.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.5169509,-104.8894934,Nayarit
OPERATIONAL,"Av Insurgentes 31, Capitán Orozco Ortega, 63000 Tepic, Nay., Mexico",BBVA,ChIJZSKuZBg3J4QRMb1fLabZ5K0,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.4946601,-104.882412,Nayarit
OPERATIONAL,"Blvd. Tepic-Xalisco Sur 1981, San Antonio, 63159 Tepic, Nay., Mexico",BBVA,ChIJicQTEig3J4QRC_b1RESZ3Ws,3.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.478946,-104.8912076,Nayarit
OPERATIONAL,"Av. Tecnológico 3653, Nayarabastos, 63173 Tepic, Nay., Mexico",BBVA,ChIJwTSvpk03J4QRKj7ezAJ6QXw,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.4742323,-104.8582826,Nayarit
OPERATIONAL,"Francisco I. Madero Nte., Centro, 63200 Tuxpan, Nay., Mexico",BBVA,ChIJT9rr8DIcnoYReaI0EEsDR28,4.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.9449396,-105.2988754,Nayarit
OPERATIONAL,"Av Aguamilpa 1060, 63173 Tepic, Nay., Mexico",BBVA Bancomer,ChIJPTrvCe85J4QRrbMrTQ-1MwM,4.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.4884636,-104.8321463,Nayarit
OPERATIONAL,"AV, 20 de Noviembre 46 OTE, Centro, 63300 Santiago Ixcuintla, Nay., Mexico",BBVA,ChIJfTC9cE2vIIQRtkYFs22Vw04,4.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.808405,-105.2066929,Nayarit
OPERATIONAL,"Veracruz Sur 21 SUR, Centro, 63600 Tepic, Nay., Mexico",BBVA,ChIJPxTG-zMCnoYRw8MtrZGxyW0,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.5084584,-104.8936493,Nayarit
OPERATIONAL,"Av Insurgentes 1171, Capitán Orozco Ortega, 63000 Tepic, Nay., Mexico",BBVA Bancomer Las Aves,ChIJ4w0kTc03J4QRj-rtd7mT0kM,2.0,"['bank', 'finance', 'point_of_interest', 'establishment']",21.4948265,-104.8824016,Nayarit
OPERATIONAL,"Calle 12 de Octubre 195, Menchaca, 63000 Tepic, Nay., Mexico",BBVA Bancomer,ChIJJQkZ6Bw3J4QRbcJECAhPGtE,0.0,"['atm', 'finance', 'point_of_interest', 'establishment']",21.5021412,-104.8896601,Nayarit
OPERATIONAL,"Av Insurgentes 31, Capitán Orozco Ortega, 63000 Tepic, Nay., Mexico",BBVA Bancomer Plaza Alica,ChIJZSKuZBg3J4QRjHLuzl5jRKM,1.0,"['atm', 'finance', 'point_of_interest', 'establishment']",21.4946617,-104.8823876,Nayarit
OPERATIONAL,"Blvrd Luis Donaldo Colosio 680, Subcentro Urbano, 63175 Tepic, Nay., Mexico",Bancomer,ChIJMSeVskE3J4QR8HP3aB-XnbI,4.0,"['bank', 'finance', 'point_of_interest', 'establishment']",21.4914906,-104.8657796,Nayarit
OPERATIONAL,"Playa Hermosa, Centro, 63740 San Blas, Nayarit, Mexico",ATM / CASHIER BANCOMER CITY SAN BLAS,ChIJlf2nnJa4IIQRuBaa2UDUdm8,0.0,"['atm', 'finance', 'point_of_interest', 'establishment']",21.5418,-105.286,Nayarit
OPERATIONAL,"México 50 SUR, Atenas, Centro, 63715 Las Varas, Nay., Mexico",BBVA,ChIJQ8OyFwXWIIQRboioLRCLBbI,2.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.1765933,-105.1356422,Nayarit
OPERATIONAL,"Hidalgo 52, Barrio de Chila, 63700 Compostela, Nay., Mexico",BBVA,ChIJiedDxzEpJ4QRFDVIPA1V-OQ,0.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.2362311,-104.9007293,Nayarit
OPERATIONAL,"Guanajuato Sur 25, Centro, 63440 Tecuala, Nay., Mexico",BBVA,ChIJt9bTYwFDnoYRkBxfUfqDWJY,4.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",22.3966054,-105.4576735,Nayarit
OPERATIONAL,"Calz. De La Cruz 158, Fray Junípero Serra, 63169 Tepic, Nay., Mexico",Atm/Cajero BBVA Serv De Salud Nayarit970,ChIJXT0qYOM2J4QRlg0nYjcWv3g,3.7,"['atm', 'finance', 'point_of_interest', 'establishment']",21.5007,-104.898,Nayarit
OPERATIONAL,"Av Nuevo León 154, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX, Mexico",BBVA,ChIJGdHQ7kH_0YURgVYDEhJh5NE,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4089649,-99.1721474,Nuevo León
OPERATIONAL,"Av. Insurgentes Sur 535, código 2, Escandón I Secc, Cuauhtémoc, 11800 Ciudad de México, CDMX, Mexico",BBVA Insurgentes,ChIJW_Y4hGz_0YUR8IlVygUdOh8,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.4016739,-99.170221,Nuevo León
OPERATIONAL,"Av Heroico Colegio Militar 325, Reforma, 68050 Oaxaca de Juárez, Oax., Mexico",BBVA,ChIJ46gEPi4ix4URpWaHMtaLvr4,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.0741015,-96.7133201,Oaxaca
OPERATIONAL,"Carr. Internacional 1708, Sta Rosa, 68010 Oaxaca de Juárez, Oax., Mexico",BBVA Oaxaca Brenamiel,ChIJlzvqfVgfx4URyPg8x-b2ZkY,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.098409,-96.7485629,Oaxaca
OPERATIONAL,"Periférico 709, Zona Lunes Feb 09, Central de Abasto, 68157 Oaxaca de Juárez, Oax., Mexico",Atm/Cajero BBVA Suc Periferico563,ChIJbZfBS2oix4URhnSAJHAU-Ts,3.1,"['atm', 'finance', 'point_of_interest', 'establishment']",17.0565,-96.73039999999999,Oaxaca
OPERATIONAL,"Calle de Manuel García Vigil 120, RUTA INDEPENDENCIA, Centro, 68000 Oaxaca de Juárez, Oax., Mexico",BBVA Bancomer Oaxaca Principal,ChIJgb7WCT8ix4URqqvAVziaYv8,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.0627432,-96.7250655,Oaxaca
OPERATIONAL,"Francisco I. Madero 1302, Centro, 68000 Oaxaca de Juárez, Oax., Mexico",BBVA Bancomer,ChIJvyygjgMix4URO8ViJHtxR9w,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.0783248,-96.742364,Oaxaca
OPERATIONAL,"Calz. Porfirio Díaz 256, Reforma, 68050 Oaxaca de Juárez, Oax., Mexico",BBVA Bancomer Square Mazari Oaxaca,ChIJ23j62CUix4URva6en5eApR4,3.5,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.0783707,-96.7192762,Oaxaca
OPERATIONAL,"Calle Portal Hidalgo 7, Centro, 71510 Ocotlán de Morelos, Oax., Mexico",BBVA Ocotlan Oaxaca,ChIJQ1KTTqVAx4UR2sSCEwLJqzE,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",16.792878,-96.67431739999999,Oaxaca
OPERATIONAL,"Calle de Manuel García Vigil 120, RUTA INDEPENDENCIA, Centro, 68000 Oaxaca de Juárez, Oax., Mexico",ATM / CASHIER BANCOMER SUC MAIN OAXACA,ChIJgb7WCT8ix4URoNtEnsoz4oo,4.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.0628,-96.72529999999999,Oaxaca
OPERATIONAL,"Miguel Cabrera 103, OAX_RE_BENITO JUAREZ, Centro, 68000 Oaxaca de Juárez, Oax., Mexico",BBVA Bancomer MARKET,ChIJp350TEAix4URjQbQ355bpJM,4.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.0579757,-96.72627779999999,Oaxaca
OPERATIONAL,"Avenida Universidad 139, Universidad, Exhacienda Candiani, 68130 Oaxaca de Juárez, Oax., Mexico",BBVA Bancomer UNIVERSITY,ChIJ5YCMTf8ix4URLRwO3khkmgM,3.7,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.0369978,-96.71179459999999,Oaxaca
OPERATIONAL,"Periférico 709, Zona Lunes Feb 09, Centro, 68000 Oaxaca de Juárez, Oax., Mexico",BBVA Oaxaca Periferico,ChIJeWRE-Xojx4URsi_eoSl-6O8,0.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.0564918,-96.73035379999999,Oaxaca
OPERATIONAL,"Calz FCO, Francisco I. Madero 1332, Ex-Marquezado, 68030 Oaxaca de Juárez, Oax., Mexico",BBVA,ChIJvzgikgMix4URZ95GR1nJrm0,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17.0786358,-96.7423251,Oaxaca
OPERATIONAL,"Internacional 1800, Nueva Sta Lucia, 71228 Santa Lucía del Camino, Oax., Mexico",ATM BBVA Bancomer,ChIJGZVv7cUjx4URGV75UOkETk4,2.5,"['atm', 'finance', 'point_of_interest', 'establishment']",17.0682443,-96.6946389,Oaxaca
OPERATIONAL,"Heroica Esc, Heroica Escuela Naval Militar 1201, Reforma, 68050 Oaxaca de Juárez, Oax., Mexico",Atm/Cajero BBVA Chedraui Oaxaca Reform,ChIJMwSSjywix4URIQ8OVp-aGuA,1.0,"['atm', 'finance', 'point_of_interest', 'establishment']",17.0782,-96.7087,Oaxaca
OPERATIONAL,"Jorge L. Tamayo Castellanos 500, Universidad, Hacienda de Antequera, 68000 Oaxaca de Juárez, Oax., Mexico",Atm/Cajero BBVA Soriana Oaxaca,ChIJKyeyPVcix4URzuAQI115WnE,3.0,"['atm', 'finance', 'point_of_interest', 'establishment']",17.0422,-96.71549999999999,Oaxaca
OPERATIONAL,"Periférico 300, Universidad, Articulo 123 Oriente, 68120 Oaxaca de Juárez, Oax., Mexico",Atm/Cajero BBVA Chedraui Oaxaca,ChIJic17f08ix4URk7CXQZasxKo,3.3,"['atm', 'finance', 'point_of_interest', 'establishment']",17.0526462,-96.71700070000001,Oaxaca
OPERATIONAL,"Av Heroico Colegio Militar 1010, Reforma, 68050 Oaxaca de Juárez, Oax., Mexico",Atm/Cajero BBVA Soriana C Militar1611,ChIJG0Is3ysix4URsOlC-Qwkurk,5.0,"['atm', 'finance', 'point_of_interest', 'establishment']",17.0807,-96.7118,Oaxaca
OPERATIONAL,"Francisco I. Madero, Ex-Marquezado, 68000 Oaxaca de Juárez, Oax., Mexico",BBVA BANCOMER,ChIJfzop1Zgjx4URqEUcG0i0T8M,0.0,"['bank', 'finance', 'point_of_interest', 'establishment']",17.078389,-96.7423207,Oaxaca
OPERATIONAL,"Miguel Cabrera 103, OAX_RE_BENITO JUAREZ, Centro, 68000 Oaxaca de Juárez, Oax., Mexico",Atm/Cajero BBVA Suc Mercado982,ChIJp350TEAix4URVjb7_X6fcNo,2.7,"['atm', 'finance', 'point_of_interest', 'establishment']",17.0580043,-96.7263335,Oaxaca
OPERATIONAL,"Av 25 Pte no. 301, Insurgentes Chula Vista, 72420 Puebla, Pue., Mexico",BBVA Bancomer,ChIJb1CQEMTAz4UR8eKHcm8A7Mk,3.1,"['atm', 'finance', 'point_of_interest', 'establishment']",19.0359336,-98.205969,Puebla
OPERATIONAL,"Reserva Territorial Atlixcáyotl, Bosque de Angelopolis, 72810 Puebla, Mexico",Bancomer,ChIJ_4U0kUHHz4URDhM7X4iGhX8,4.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0225998,-98.24126919999999,Puebla
OPERATIONAL,"Blvrd Héroes del 5 de Mayo 2510, Ladrillera de Benítez, 72530 Puebla, Pue., Mexico",BBVA Bancomer May 5,ChIJU9Y5gurAz4UR3BaQBpUetjg,3.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0320845,-98.19934219999999,Puebla
OPERATIONAL,"Av. de la Reforma 113, Centro, 72000 Puebla, Pue., Mexico",Cajero BBVA Suc Puebla Principal,ChIJfZrufufAz4URY4SCnRDUQN4,2.8,"['atm', 'finance', 'point_of_interest', 'establishment']",19.0446,-98.19919999999999,Puebla
OPERATIONAL,"Calle 4 Nte, Centro, 72000 Puebla, Pue., Mexico",ATM / CASHIER BANCOMER SUC PUEBLA STRONG,ChIJD2B46OLAz4URmARhbQbfOQo,3.4,"['atm', 'finance', 'point_of_interest', 'establishment']",19.0514,-98.19,Puebla
OPERATIONAL,"Calle, Av. 43 Ote. 201, 72534 Puebla, Pue., Mexico",BBVA,ChIJN5eq5rjAz4URikAEMeL0EfI,2.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0266939,-98.2066352,Puebla
OPERATIONAL,"Teziutlan Sur 45, La Paz, 72160 Puebla, Pue., Mexico",BBVA,ChIJmQL7FNrGz4URv9aBBoLDBrM,3.3,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0588907,-98.2312314,Puebla
OPERATIONAL,"Av. de la Reforma 113, Centro, 72000 Puebla, Pue., Mexico",BBVA Bancomer Puebla Principal,ChIJfZrufufAz4URuopwQ7-o5y4,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0444869,-98.199214,Puebla
OPERATIONAL,"Calle 5 Sur 4931, Boulevares, Residencial Boulevares, 72440 Puebla, Pue., Mexico",BBVA BLVD Juan Pablo II,ChIJaZJfv7bAz4URuW8ZzraKXPw,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0241344,-98.2149113,Puebla
OPERATIONAL,"Av. Manuel Espinosa Yglesias 31 Pte. 2901, Benito Juárez, 72420 Puebla, Pue., Mexico",BBVA Puebla 31 Poniente,ChIJD6wZgC7Hz4UR75bbma9R2HY,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0431941,-98.22670240000001,Puebla
OPERATIONAL,"km. 7.5, Carretera Federal Puebla-Tehuacán, El Naranjo, 72990 Puebla, Pue., Mexico",BBVA,ChIJ6RQHS4Xqz4URjygWfP5yOBg,2.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0450645,-98.1239164,Puebla
OPERATIONAL,"Blvrd Héroes del 5 de Mayo 418, Barrio de Xanenetla, 72290 Puebla, Pue., Mexico",BBVA Bancomer Fuertes Puebla,ChIJD2B46OLAz4UR9ScV6LAPCKc,2.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0516076,-98.1893489,Puebla
OPERATIONAL,"Av. 14 Ote. 2616 y, Calle 28 Nte, Humboldt Nte., 72370 Puebla, Pue., Mexico",BBVA,ChIJ--C2IvjAz4URlQ-736Zk9gE,4.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0430764,-98.17884719999999,Puebla
OPERATIONAL,"Av. Juarez 1508, Zona Esmeralda, 72000 Puebla, Pue., Mexico",BBVA,ChIJg2AYX9fAz4URmINO3MPHkoY,2.4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0479449,-98.21057549999999,Puebla
OPERATIONAL,"Calz Zavaleta 3704, Sta Cruz Buenavista, 72170 Puebla, Pue., Mexico",BBVA Bancomer,ChIJafe3_x3Hz4URd-WtaUSX2og,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0508603,-98.2485167,Puebla
OPERATIONAL,"Blvrd Atlixco 3156, Centro Comercial Galería las Animas, 72400 Puebla, Pue., Mexico",BBVA,ChIJ9-obwyXHz4UR1MoI7RzeSDc,3.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.045322,-98.23423439999999,Puebla
OPERATIONAL,"Av, Calle 39 Ote 1402, Mirador, 72540 Puebla, Pue., Mexico",BBVA,ChIJFQvNcJbAz4UR3DE8JgEFlzw,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0242524,-98.19774059999999,Puebla
OPERATIONAL,"Av 2 Ote 1607, La Luz, 72270 Puebla, Pue., Mexico",BBVA,ChIJuz9CMPDAz4UR3auFVEzmuuU,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0396272,-98.1877476,Puebla
OPERATIONAL,"Blvd. Forjadores de Puebla 1009, Centro, 72760 Puebla, Pue., Mexico",BBVA,ChIJDba6y4zGz4URrSPBue7Bgzk,3.4,"['atm', 'finance', 'point_of_interest', 'establishment']",19.074416,-98.2579812,Puebla
OPERATIONAL,"Av. Juarez 2307, Zona Esmeralda, 72400 Puebla, Pue., Mexico",BBVA Puebla Esmeralda,ChIJwS1OwdXAz4URmkx9aJsFXo8,2.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",19.0505579,-98.2168631,Puebla
OPERATIONAL,"Calle 66 752, Centro, 77200 Felipe Carrillo Puerto, Q.R., Mexico",Atm/Cajero BBVA Ado Chetumal,ChIJC3cKMGF4UI8RS5VULTNR08Y,5.0,"['atm', 'finance', 'point_of_interest', 'establishment']",19.5782845,-88.0464945,Quintana Roo
OPERATIONAL,"Lazaro Cardenas, Cecilio Chi, 77230 Felipe Carrillo Puerto, Q.R., Mexico",Atm/Cajero BBVA Chedraui Carrillo Pto214,ChIJE8Z9y4p4UI8R_7RctjKATgc,4.0,"['atm', 'finance', 'point_of_interest', 'establishment']",19.5819,-88.0525,Quintana Roo
OPERATIONAL,"Av. Coba, Centro, 77760 Tulum, Q.R., Mexico",BBVA Bancomer,ChIJzRcdrVfRT48RiJR70u7AZZ0,1.8,"['bank', 'finance', 'point_of_interest', 'establishment']",20.2149195,-87.452863,Quintana Roo
OPERATIONAL,"Av Álvaro Obregón 222, Centro, 77000 Chetumal, Q.R., Mexico",BBVA,ChIJS4rSHmyjW48R9hx21vsHefI,3.9,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.4966954,-88.29849,Quintana Roo
OPERATIONAL,"CAN CUN, AV Coba Carretera Federal-tulum-rivera SN, 77780 Tulum, Q.R., Mexico",BBVA Tulum Riviera Maya,ChIJVTGzRN_TT48RECtOjA5Kgos,1.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.2146787,-87.4528109,Quintana Roo
OPERATIONAL,"Avenida Benito Juárez, 25 Avenida Nte &, Centro, 77710 Playa del Carmen, Q.R., Mexico",BBVA,ChIJVZY_XzxDTo8RBwqqmzU33Po,3.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.6249897,-87.0787404,Quintana Roo
OPERATIONAL,"Av Tulum 20, Centro, 77500 Cancún, Q.R., Mexico",BBVA Bancomer Cancun Oficina Principal,ChIJDbbRnAAsTI8RltHSVmJlIDU,2.6,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.1597667,-86.8253391,Quintana Roo
OPERATIONAL,"Av. Lic. Pedro Joaquin Coldwell, Centro, 77600 San Miguel de Cozumel, Q.R., Mexico",BBVA Bank,ChIJJ28VQDNYTo8R2gofSQtXJKc,4.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5112975,-86.9411805,Quintana Roo
OPERATIONAL,"Carretera Cancún - Tulum, Calle 41 Sur 2100, 77712 Playa del Carmen, Q.R., Mexico",BBVA,ChIJKSD1eAxDTo8Rkn8tpHMk3tI,2.0,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.6198127,-87.0971338,Quintana Roo
OPERATIONAL,"REGION 14 MZA 34 LOTE 1 AV CONSTITUYENTE ESQ AV. 115 NTE, Av Chemuyil 115, 77712 Playa del Carmen, Q.R., Mexico",BBVA,ChIJfTsM4eJCTo8Rppsar4-gMIA,1.8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.6607307,-87.06937309999999,Quintana Roo
OPERATIONAL,"Av. Andrés Quintana Roo 39, 39, 77500 Cancún, Q.R., Mexico",BBVA,ChIJu7wghY4rTI8RSqgDUIm10TI,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21.1516037,-86.8475644,Quintana Roo
OPERATIONAL,"Edificio Plaza Sol, 5a Avenida Sur 51, Centro, 77600 San Miguel de Cozumel, Q.R., Mexico",BBVA Cozumel Centro,ChIJ45fa-c5ZTo8RmuVpe3zjy5c,2.2,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",20.5098499,-86.94906569999999,Quintana Roo
OPERATIONAL,"Avenida Insurgentes Km 5.25 INFONAVIT, Emancipación, 77084 Chetumal, Q.R., Mexico",BBVA Las Americas Chetumal,ChIJJ0HHdaukW48RBYCyTvOdaL8,3.1,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",18.5195495,-88.3215297,Quintana Roo
