place_id,name,rating,formatted_address,latitude,longitude,types,icon,state
ChIJV5fVE76ZK4QRg8PQnV1ostE,Itacate Puerto Interior,5,"Av, Av. Mineral de Valenciana 203 C, 36275 Gto.",21.0131772,-101.4972951,restaurant,fork,#N/D
ChIJAWWb1OebK4QR_4boly-CjhU,Albahaca & Tomate,4.3,"Carretera 45, Silao - Leon, Col. Nuevo México, 36270 Gto.",20.9790622,-101.4760516,restaurant,fork,#N/D
ChIJ_9a9wgubK4QR0WHEzgz5CTk,La Palapa Del Bajio,4.2,"carretera panamericana Silao-Leon kim 1, 36274 Silao, Gto.",20.9735925,-101.4671668,restaurant,fork,#N/D
ChIJH-e4om-bK4QReFr_8YRqulI,Subway,2.8,"Col. Nuevo México, 36270 Nuevo México, Guanajuato",20.9784997,-101.476929,restaurant,fork,#N/D
ChIJ18mG3oabK4QRl6zrqwFehXc,El Frutero,4.3,"Álvaro Obregón 249, Centro, Colonia, 36100 Silao, Gto.",20.9529743,-101.4372471,restaurant,fork,#N/D
ChIJD0s4p1G9K4QRcdWl5uEoQOE,Pescados y Mariscos Yeyo,4.4,"León, Guanajuato",21.08917,-101.5322944,restaurant,fork,#N/D
ChIJofIWO4qcK4QRGh8BZcPYnQQ,"Mariscos Reyes - Silao,Gto.",4.2,"Calle 5 de Mayo 129, Centro, 36169 Silao, Gto.",20.9447793,-101.4160573,restaurant,fork,#N/D
ChIJOUvfUGa-K4QR9eVtHznoJbU,Mariscos Los,4.9,"Granjas Ceres, 37289 León, Guanajuato",21.1108164,-101.6351502,restaurant,fork,#N/D
ChIJIUKNPqubK4QRPZeJ1dgCOWg,MHC Steak House & Wine Bar,4,"C. Plaza de la Paz Nº Ext. 102, Puerto Interior, 36275 Gto.",20.977565,-101.4643209,restaurant,fork,#N/D
ChIJh7HNVJYW04URhBPomY9WFuY,Subway,3.8,"Carr. Fed. 45, Km.156+400 Local 2 Highway Rest Area, Col. Nuevo México, 36270 Silao, Gto.",20.9795526,-101.476745,restaurant,fork,#N/D
ChIJXyySgtKbK4QR7jiGCXQ3ojE,Francachela Aeropuerto,3.7,"Km 156+400, México 45 s/n, Col. Nuevo México, 36270 Gto.",20.9784019,-101.4769657,restaurant,fork,#N/D
ChIJ1bFQ3KK9K4QRfrdDRSteg1c,La Parrilla de Davino - Factory Shops,4.7,"Blvd. Aeropuerto #841, Santa Anita, 37295 León, Gto.",21.0874738,-101.6153166,restaurant,fork,#N/D
ChIJRbfu2Gm-K4QRsFJu6ZkgShU,Los Arcos,4.6,"Blvd. Adolfo López Mateos 2510, Cerrito de Jerez, 37530 León, Gto.",21.1023767,-101.6362043,restaurant,fork,#N/D
ChIJx0GreSx-LIQRMFLhpr5o0AU,BARBACOA RES EL BUEN TACO,4.6,"Encino 195, Barrio de la Calzada de Guadalupe, 36580 Irapuato, Gto.",20.6660497,-101.3491861,restaurant,fork,Guanajuato
ChIJfTPh2yl-LIQRcH1tHuBl7BI,El sazón de casa,4.6,"Calle Blvd. la Esperanza 4307, Flores Magon Sur, 36586 Irapuato, Gto.",20.6621773,-101.3434118,restaurant,fork,Guanajuato
ChIJ6y1nJ9V_LIQRYAF8sQPP1EI,Ramen Allen,4.6,"16 de Septiembre 24, Barrio de San Vicente, 36588 Irapuato, Gto.",20.6708056,-101.3459554,restaurant,fork,Guanajuato
ChIJ8UgqutR_LIQRFRXLPmd2xak,Restaurante Santiaguito,4.5,"Galeana 148, Barrio de Santiaguito, 36588 Irapuato, Gto.",20.6705547,-101.3477601,restaurant,fork,Guanajuato
ChIJV5VyNyt-LIQRbxg3e7cYlPo,Cenaduria El Chaparral,4.3,"González Ortega 391, Barrio de Santiaguito, 36588 Irapuato, Gto.",20.6684201,-101.3470172,restaurant,fork,Guanajuato
ChIJD-qJYSt-LIQRzEYaxQ9hkVg,Restaurantes el Aguacate,3.9,"Av. Insurgentes Ote. 410, Centro, 36500 Irapuato, Gto.",20.6680202,-101.3447723,restaurant,fork,Guanajuato
ChIJpYHJpNR_LIQRWIL03NYRUFw,La Casa de los Chilaquiles,4.1,"Calle Pipila 142, Col. Centro, 36500 Irapuato, Gto.",20.670711,-101.3481077,restaurant,fork,Guanajuato
ChIJ21vvWoKALIQRDvkrc16GtQA,"Buffet De Mariscos, Angostura La Palapa.",4.1,"Blvd. San Roque, Flores Magon Sur, 36586 Irapuato, Gto.",20.6584143,-101.3407901,restaurant,fork,Guanajuato
ChIJpQyf4NJ_LIQRvCKzgdIbtMw,"Restaurante el ""Comal""",4.3,"Galeana 532, Barrio de Sta Anita, 36560 Irapuato, Gto.",20.670952,-101.3517471,restaurant,fork,Guanajuato
ChIJt09bEYKALIQRQpm1BZdhxSQ,La Parrilla De Pedro,4.7,"36586, Viñedo 625, Flores Magon Sur, 36586 Irapuato, Gto.",20.6631705,-101.3419006,restaurant,fork,Guanajuato
ChIJ8QFt-y1-LIQRI9NGWPsaitA,Tacos Beto's,4.6,"Calle Insurgentes Sur 1026, Los Reyes, 36570 Irapuato, Gto.",20.6639071,-101.3537708,restaurant,fork,Guanajuato
ChIJi5GpvJ2ALIQRiCuOLnmMpjM,La Langosta Loca,4.4,"Blvd. San Roque 1447, Colon, 36597 Irapuato, Gto.",20.6546183,-101.3411865,restaurant,fork,Guanajuato
ChIJ4RUkYfZ_LIQRiXq79Rg3JVo,Muralia Café & Cocina artesanal,4.4,"Berriozabal, Col. Centro, 36500 Irapuato, Gto.",20.6731833,-101.3483889,restaurant,fork,Guanajuato
ChIJ15-ZyC5-LIQRoudoQyHMIuc,Mariscos El Varadero,4.4,"Calle Av. Los Reyes #57, Los Reyes, 36570 Irapuato, Gto.",20.6619393,-101.3494141,restaurant,fork,Guanajuato
ChIJCUbfwix-LIQRgcdgCoCxxUE,Almuerzos la Casa de la Abuelita,4.4,"Calle Calz. Insurgentes 443, El Cantador, 36560 Irapuato, Gto.",20.6681861,-101.3509395,restaurant,fork,Guanajuato
ChIJYcE5zH-ALIQR2Pq3VEJ_THo,Mariscos Estilo Guadalajara,4.3,"Pedro Moreno 125, Barrio de San Vicente, 36813 Irapuato, Gto.",20.6712081,-101.3405992,restaurant,fork,Guanajuato
ChIJsQYlJS9-LIQRt4UpGaAvUno,Carnitas JR,4.2,"Guanajuato 1215, El Refugio, 36590 Irapuato, Gto.",20.6600769,-101.349631,restaurant,fork,Guanajuato
ChIJ3TS_8DF-LIQRgfePU-LYEWk,Tacos Chava,4.7,"Calle Av. Los Reyes 606, Los Reyes, 36570 Irapuato, Gto.",20.662878,-101.3551009,restaurant,fork,Guanajuato
ChIJez9K_y5-LIQR_-Lr63tZ6JU,Carnes Asadas Beto I,4,"Av. de Los Insurgentes 710, Barrio de Sta Anita, 36500 Irapuato, Gto.",20.6701523,-101.3535158,restaurant,fork,Guanajuato
ChIJVUrhPCZ-LIQR1V83CA9twY4,Tacos Don Trino,4.5,"Nueva Guinea 1455, El Refugio, 36590 Irapuato, Gto.",20.6571666,-101.3470965,restaurant,fork,Guanajuato
ChIJn10Dv_uxKIQRl9C7CkfjYMI,praȘad restaurante vegetariano,4.9,"Calle Prisciliano Sánchez #486, Moderna, 44100 Guadalajara, Jal.",20.6728625,-103.3512888,restaurant,fork,Jalisco
ChIJ14C16--xKIQRSeO3trPByKY,RESTAURANT NUEVO LATINO,4.9,"Pino Zuarez, Pino Suárez, Zona Centro, 44100 Guadalajara, Jal.",20.6786914,-103.3459364,restaurant,fork,Jalisco
ChIJ5S7RDfa0KIQRYIUIQ6QN-2w,La Chata,4.6,"Av Ramón Corona 126, Zona Centro, 44100 Guadalajara, Jal.",20.6746934,-103.3466531,restaurant,fork,Jalisco
ChIJ3QmHPfCxKIQRDNIel_05xqM,El Arte RESTAURANTE/CAFÉ,4.4,"Downtown area, Calle Maestranza 1, Zona Centro, 44100 Guadalajara, Jal.",20.676566,-103.34568,restaurant,fork,Jalisco
ChIJY1qzcfCxKIQRN5NHS0Np2Ug,restaurante el apetito,4.4,"Av Ramón Corona 72, Zona Centro, 44100 Guadalajara, Jal.",20.6754442,-103.3466456,restaurant,fork,Jalisco
ChIJpcVydO-xKIQRNXk5MK6Bf4U,Come Rico,4.5,"Calle Pino Suárez 272A, Zona Centro, 44100 Guadalajara, Jal.",20.680713,-103.345959,restaurant,fork,Jalisco
ChIJj6ag7vGxKIQRxF2kVUecPxU,El Mexicano,4.1,"Paseo Hospicio, Zona Centro, 44100 Guadalajara, Jal.",20.676806,-103.342449,restaurant,fork,Jalisco
ChIJpxsJLuKxKIQRhZRa6-9EqNY,Restaurante - Hablemos De Asado,4.7,"Calle Jesús 350, Artesanos, 44200 Guadalajara, Jal.",20.681835,-103.3561893,restaurant,fork,Jalisco
ChIJLU29pfqxKIQRXxGmpN0UlSI,Restaurant La Antigua,4.2,"C. Morelos 371 A, Centro, 44100 Guadalajara, Jal.",20.67653,-103.347649,restaurant,fork,Jalisco
ChIJr57GkPqxKIQR3zj4TYohm2Q,Restaurante nH GDL Centro,4.4,"Av. Cristóbal Colón 73, Zona Centro, 44100 Guadalajara, Jal.",20.6754518,-103.3480109,restaurant,fork,Jalisco
ChIJVbCdX--xKIQRID5aX0CCrR0,Restaurante y Menudería Lidia,4.6,"Calle Joaquín Angulo 272, Zona Centro, 44100 Guadalajara, Jal.",20.68205,-103.347156,restaurant,fork,Jalisco
ChIJgyd70rnzLoQRj8frmsG5_lg,Restaurant Las Sombrillas,4.1,"C. Morelos 371, Zona Centro, 44100 Guadalajara, Jal.",20.6765198,-103.347597,restaurant,fork,Jalisco
ChIJeV5Yl_mxKIQRi4I517k6M9M,Empanatto's,4.6,"Calle Pedro Loza 335, Zona Centro, 44100 Guadalajara, Jal.",20.6816436,-103.348689,restaurant,fork,Jalisco
ChIJE_Y27fmxKIQR0wfW5Gwb1Bk,EL PILON DE LOS ARRIEROS,4.6,"C/ Galeana 388, Zona Centro, 44100 Guadalajara, Jal.",20.670644,-103.34876,restaurant,fork,Jalisco
ChIJo_fa_6exKIQRFbSnR7TDYfU,Restaurant los arcos,4.5,"Ocampo 229, Zona Centro, 44100 Guadalajara, Jal.",20.673092,-103.3495202,restaurant,fork,Jalisco
ChIJuWEGnPqxKIQRDMRUtJ8XVPo,Piso 7,4.4,"Av. Cristóbal Colón 73, Zona Centro, 44100 Guadalajara, Jal.",20.675517,-103.3475206,restaurant,fork,Jalisco
ChIJu3qsI-6xKIQRh4Y-fhyVnBg,La Buena Cocina,4.5,"44100, Calle Independencia 102, Zona Centro, Guadalajara, Jal.",20.6782504,-103.3430403,restaurant,fork,Jalisco
ChIJk2zDKAaxKIQRu9jhxw8kSyI,Restaurate Meson de San Diego,4.6,"Calle Garibaldi 580, Centro, 44100 Guadalajara, Jal.",20.6811154,-103.3518664,restaurant,fork,Jalisco
ChIJ_wt0s_2xKIQRK_qg0pRy6tE,El Canapé,4.8,"Calle Prisciliano Sánchez 740, Col Americana, Americana, 44160 Guadalajara, Jal.",20.6727683,-103.356602,restaurant,fork,Jalisco
ChIJDZ9rvfCxKIQRjsHAgv_GkWc,Restaurantes La Gorda · Centro,4.2,"Av Ramón Corona 181, Centro, 44600 Guadalajara, Jal.",20.6738763,-103.3463404,restaurant,fork,Jalisco
ChIJFwV606R_LIQRgEH6j5U4Mdw,La Cooperativa,4.3,"Calz Independencia Sur 946-683, Moderna, 44190 Guadalajara, Jal.",20.6607801,-103.3493952,restaurant,fork,Jalisco
ChIJTZSDmxayKIQRah7KSGslKcg,Vips,4.2,"Av. Dr. Roberto Michel 1003, Olímpica, 44430 Guadalajara, Jal.",20.6492908,-103.3394103,restaurant,fork,Jalisco
ChIJCZNYJgKyKIQRnj3iM2XmyGg,THE HAPPY FISH,4.7,"Calz. del Águila 878, Moderna, 44190 Guadalajara, Jal.",20.6633396,-103.3526535,restaurant,fork,Jalisco
ChIJUdakBxiyKIQROPcSVyzXg0o,Carnes Asadas El Gordo,4.5,"Calzada del Ejército, 36501244 1365, Quinta Velarde, 44430 Guadalajara, Jal.",20.6555246,-103.3357507,restaurant,fork,Jalisco
ChIJg9-P2SKyKIQRkBqptxV_cM8,COMIDA,4.8,"Calle Río Bravo 1304-B, Quinta Velarde, 44430 Guadalajara, Jal.",20.6560061,-103.3330594,restaurant,fork,Jalisco
ChIJE2zdn3mtKIQRXKsjanQx298,Viejo Mundo,4.7,"La Aurora, 44790 Guadalajara, Jalisco",20.6596988,-103.3496092,restaurant,fork,Jalisco
ChIJjR3JHSKyKIQRrRWWdLNXBQ0,Restaurante Palacio,4.4,"Calz. del Ejército 658, Las Conchas, 44460 Guadalajara, Jal.",20.6607027,-103.3346774,restaurant,fork,Jalisco
ChIJ_aM6nhuyKIQRVPfn2_bJ8MA,Lonches el Chino,4.8,"Calle 5 de Mayo 997, San Carlos, 44460 Guadalajara, Jal.",20.6588793,-103.3442393,restaurant,fork,Jalisco
ChIJm4wP4RyyKIQRs3n4O0aIXGE,Carnes Asadas El Herradero,4.2,"Calle Estadio 98, Las Conchas, 44420 Guadalajara, Jal.",20.6627267,-103.3460258,restaurant,fork,Jalisco
ChIJQ3fX_RiyKIQR9jx_0irHG7E,"""PUERTO ESCONDIDO""",4.7,"Calle Violeta 552, San Carlos, 44460 Guadalajara, Jal.",20.6579524,-103.3382793,restaurant,fork,Jalisco
ChIJd8HEAAWyKIQRpoLBV79iO4Y,Carnes Asadas Sabi de las Hermanas Coraje,4.4,"Calle Nueva Orleans 1178, Rinconada del Agua, 44400 Guadalajara, Jal.",20.6557904,-103.3502659,restaurant,fork,Jalisco
ChIJtUlJPyKyKIQR2Q1DqCNHrjM,Gigio Chamorros,4.6,"Calle Río Balsas 1169, Olímpica, 44430 Guadalajara, Jal.",20.6597497,-103.3337529,restaurant,fork,Jalisco
ChIJb6zxjBuyKIQRIO8JO3NycE0,Nuevo Pacifico Restaurant,4.1,"Calle Violeta 267, San Carlos, 44460 Guadalajara, Jal.",20.6597661,-103.3429588,restaurant,fork,Jalisco
ChIJ6ed06iKyKIQR9CEorjDMqCw,COCINA ECONOMICA,4.6,"Calle Violeta 1091, Quinta Velarde, 44430 Guadalajara, Jal.",20.6565617,-103.3339147,restaurant,fork,Jalisco
ChIJ15zcBxiyKIQRSaxyyUkSJ8Q,El Gordo Restauran Bar,4.2,"Calz. del Ejército 1357, Quinta Velarde, 44430 Guadalajara, Jal.",20.6555995,-103.3356949,restaurant,fork,Jalisco
ChIJC4z0Gx2yKIQRXKvZQUe8HNk,RESTAURANT CHAN,4,"Calle Los Ángeles 131, Las Conchas, 44460 Guadalajara, Jal.",20.6634262,-103.3453669,restaurant,fork,Jalisco
ChIJt9togAKyKIQRADUCduEjQfw,CAFETERIA D' GEORGE,4.6,"Antonio Alzate 1009, Mexicaltzingo, 44180 Guadalajara, Jal.",20.66536,-103.350003,restaurant,fork,Jalisco
ChIJL-KIvQ-yKIQRWXEtydDOEN8,Tacos Kuaco,4.6,"Cernicalo S/N esquina Heroes Ferrocarrileros, Rinconada del Agua Azul, 44440 Guadalajara, Jal.",20.6524285,-103.3490737,restaurant,fork,Jalisco
ChIJOQSMGR2yKIQR2fYiENRrhW0,El Ciervo Restaurante Bar,4.3,"Calle 20 de Noviembre 797, Las Conchas, 44460 Guadalajara, Jal.",20.6635143,-103.3453501,restaurant,fork,Jalisco
ChIJPztrJBSyKIQR_xxI1QdqqiQ,Carnes Asadas George Parque Gonzalez Gallo,4.7,"Calle Salvador López Chávez 9, El Rosario, 44898 Guadalajara, Jal.",20.6483362,-103.3395178,restaurant,fork,Jalisco
ChIJ42zpEzlVL4QRu1OOQuNNiMk,Mr. Calupoh - Restaurante,4.8,"Hidalgo 86-A, Centro, 45700 Acatlán de Juárez, Jal.",20.4241079,-103.5908252,restaurant,fork,Jalisco
ChIJ8ZhgKf34JYQR-oREhvBWeNQ,Restaurant Campestre la huerta,4.5,"45700, López Mateos 21, Miravalle, Acatlán de Juárez, Jal.",20.4245828,-103.5873494,restaurant,fork,Jalisco
ChIJ4wIQ23T5JYQREsAnseM6S50,La Cabaña,4.7,"Calle Cuauhtémoc 27, 45700 Acatlán de Juárez, Jal.",20.4253821,-103.5974452,restaurant,fork,Jalisco
ChIJr9Bm7gL5JYQRZ9FaL22SQQA,Tacos Dago's,4.4,"Ramón Corona 15, Centro, 45700 Acatlán de Juárez, Jal.",20.4226475,-103.5919723,restaurant,fork,Jalisco
ChIJiXBgzQP5JYQRGE58T-3F52k,El Fogón del Rancho,4.5,"Calle Justo Sierra 157-1, Centro, 45700 Acatlán de Juárez, Jal.",20.4197741,-103.5928407,restaurant,fork,Jalisco
ChIJ54IHzQP5JYQRho36zexXxxk,Birrieria Chava,4.5,"Centro, 45700 Acatlán de Juárez, Jalisco",20.4199163,-103.5930517,restaurant,fork,Jalisco
ChIJrwG78fz4JYQRKMhipT27puo,San Bus,4.6,"45700, Calle Clavellinas 62, Clavellinas, Acatlán de Juárez, Jal.",20.4227469,-103.586119,restaurant,fork,Jalisco
ChIJiX6VrQL5JYQRIvUxIFUhqj0,"Tacos Al Vapor ""ROCIO""",4.6,"Cuitláhuac 44B, Centro, 45700 Acatlán de Juárez, Jal.",20.424436,-103.5906083,restaurant,fork,Jalisco
ChIJt-omfgH5JYQR_2CtIWg_iCI,Taqueria El Chino,4.4,"Calle Justo Sierra 120, Centro, 45700 Acatlán de Juárez, Jal.",20.4190043,-103.5932507,restaurant,fork,Jalisco
ChIJ9bxnWeL4JYQRrxn9UU296pU,Tacos Ana,4.5,"Profr. Francisco Flores Valle 13, Miravalle, 45710 Acatlán de Juárez, Jal.",20.4282731,-103.5881416,restaurant,fork,Jalisco
ChIJi1SfzQP5JYQRT4u7IpE7zgs,Birrieria El Guero Plus,4.2,"Calle Justo Sierra 114, Centro, 45700 Acatlán de Juárez, Jal.",20.4194962,-103.5930692,restaurant,fork,Jalisco
ChIJUUlGPBv5JYQRWk_4dEQdZNI,Seafood Martha,4.3,"Calle Cuauhtémoc 155-143, Sin Nombre, 45700 Acatlán de Juárez, Jal.",20.4253718,-103.5976712,restaurant,fork,Jalisco
ChIJ39zVCRr5JYQRhFfOfMsO7y4,Don Churro Actlan,4.4,"Emiliano Zapata 50, La Resolana, 45710 Acatlán de Juárez, Jal.",20.4287462,-103.6019458,restaurant,fork,Jalisco
ChIJwWdJjpf5JYQRVXVkl3cEpVc,Sofía Café Restaurant,5,"López Cotilla 76B, Centro, 45700 Acatlán de Juárez, Jal.",20.4208344,-103.5920027,restaurant,fork,Jalisco
ChIJXSMB7AL5JYQRk1iEippuIW4,Yogourmet,4.5,"Ramón Corona 39, Centro, 45700 Acatlán de Juárez, Jal.",20.4227777,-103.5917633,restaurant,fork,Jalisco
ChIJp2Nw2hz5JYQRDrPO1-E0aN8,Valentino´s Pizza,4.2,"Calle Cuauhtémoc 80, Centro, 45700 Acatlán de Juárez, Jal.",20.4251104,-103.5934404,restaurant,fork,Jalisco
ChIJc4iNsIP5JYQR46qZMfAfgNs,Tacos doña María,5,"Libertad 82, Centro, 45700 Centro, Jal.",20.4239377,-103.5899748,restaurant,fork,Jalisco
ChIJv22O0wP5JYQRjkMyqMcTkq0,EL POLLAZO GRILL,3.9,"Calle Justo Sierra 118-A, Centro, 45700 Acatlán de Juárez, Jal.",20.419077,-103.593112,restaurant,fork,Jalisco
ChIJ24su0wP5JYQRtCbsuZ4u2fY,"Tortas Ahogadas ""El Primo""",4,"Calle Justo Sierra 167, Centro, 45700 Acatlán de Juárez, Jal.",20.4192032,-103.5928842,restaurant,fork,Jalisco
ChIJHz-ahn_5JYQRxl7bOBhSt6Q,Comida china,5,"Cuitláhuac 80, 45700 Acatlán de Juárez, Jal.",20.4249433,-103.5925992,restaurant,fork,Jalisco
ChIJzz8jbl-vKIQR1dXK4kxkvaM,Restaurante Italiano Guadalajara,4.9,"Calle Reforma 1102-A, Santa Teresita, 44100 Guadalajara, Jal.",20.6800058,-103.3622828,restaurant,fork,Jalisco
ChIJGygl9zuvKIQRFlXwSZCxIBM,Mononoke Ramen,4.9,"Calle Gregorio Dávila 67, Col Americana, Artesanos, 44200 Guadalajara, Jal.",20.6777179,-103.361504,restaurant,fork,Jalisco
ChIJZ3Y57wOuKIQRx_AZucpLTCU,Suehiro,4.7,"Av. de la Paz 1701, Col Americana, Americana, 44160 Guadalajara, Jal.",20.6708526,-103.3630201,restaurant,fork,Jalisco
ChIJQRkH1AKuKIQR5F2zqBXjb-Q,El Corcho Wine Bar,4.9,"Calle Argentina 15, Col Americana, Americana, 44160 Guadalajara, Jal.",20.6759637,-103.3612653,restaurant,fork,Jalisco
ChIJf8cqHx2uKIQR1sdVbS3UTOQ,"Loba Restaurante, UMHO -cocina y cerveza en la fábrica-",4.7,"Calle Gregorio Dávila 80, Col Americana, Zona Centro, 44100 Guadalajara, Jal.",20.6779367,-103.3612593,restaurant,fork,Jalisco
ChIJDUhTZy2uKIQRqi3MuHXMb4M,Restaurant Café EL GATO CAFÉ,4.6,"Calle Francisco I. Madero 833, Col Americana, Americana, 44160 Guadalajara, Jal.",20.6733129,-103.3583037,restaurant,fork,Jalisco
ChIJJ8amuP2xKIQRvN4Zb-p7gr8,LA CIABATTA buffet italiano,4.6,"Calle Rayón 300, Col Americana, Americana, 44160 Guadalajara, Jal.",20.6723219,-103.3569045,restaurant,fork,Jalisco
ChIJYXVTiwGuKIQRaH9ickaMehI,El Jardín,4.6,"Av. de la Paz 1558, Col Americana, Americana, 44160 Guadalajara, Jal.",20.6705329,-103.3602275,restaurant,fork,Jalisco
ChIJH287gLuvKIQRySGN2SSZGhQ,Gabinete,4.7,"Libertad 1698, Col Americana, Americana, 44160 Guadalajara, Jal.",20.6722096,-103.3624967,restaurant,fork,Jalisco
ChIJD8Nmx4yvKIQR60cSWlbBIgg,El Tablón - Restaurant Argentino,4.7,"Juan Manuel 1216, Col Americana, Santa Teresita, 44100 Guadalajara, Jal.",20.6787632,-103.3625757,restaurant,fork,Jalisco
ChIJSY8YtNGxKIQR4CGhLYIRpOE,LA KAZONA,4.9,"Calle Román Morales 348, Oblatos, 44360 Guadalajara, Jal.",20.6760842,-103.3249155,restaurant,fork,Jalisco
ChIJm6A_POyxKIQRfx91qIoNKJ4,"Tacos ""El Veneno""",4.7,"Ignacio Altamirano 457, El Retiro, 44280 Guadalajara, Jal.",20.6820534,-103.3404031,restaurant,fork,Jalisco
ChIJCaPbufGxKIQR4Kti35kZe7I,La Catedral del Antojito,4.4,"Calle Pedro Moreno 134, Zona Centro, 44100 Guadalajara, Jal.",20.6760235,-103.3435211,restaurant,fork,Jalisco
ChIJ9yNKFIyxKIQRp-olfJCXENU,Hotdogs Chuy,4.7,"Calle Jarauta 192, San Juan de Dios, 44360 Guadalajara, Jal.",20.674081,-103.3310206,restaurant,fork,Jalisco
ChIJl8f6uoixKIQRnofJUbTkKUc,BetoBurguer,4.7,"44700, Calle Esteban Loera #175, Oblatos, 44700 Guadalajara, Jal.",20.6724317,-103.3249402,restaurant,fork,Jalisco
ChIJPUCMLlezKIQRCx6zo56lIME,Tacos Los Flaquitos,4.8,"Pensador Mexicano 1353A, Revolución, 44400 Guadalajara, Jal.",20.6633019,-103.3248669,restaurant,fork,Jalisco
ChIJ46BxcvGxKIQRHJqDlTTeC78,La Mandarina Restaurant,4,"Calz Independencia Sur 162, Mexicaltzingo, 44100 Guadalajara, Jal.",20.6743372,-103.3425328,restaurant,fork,Jalisco
ChIJS6_TySeyKIQRCFdgVc0K0H0,Tortas ahogadas Vero,4.6,"Marconi 232, Olímpica, 44400 Guadalajara, Jal.",20.6650118,-103.3256568,restaurant,fork,Jalisco
ChIJNxMcxyeyKIQR5Mvl-QeWIVk,Tripitas Don Pancho,4.5,"44400, Marconi 214A, Guadalajara, Jal.",20.6654934,-103.3254428,restaurant,fork,Jalisco
ChIJUdFpZoqxKIQRmZtIyxgzhc8,Restaurante Del Ejército y Fuerza Aérea.,4.2,"Reforma, 44890 Guadalajara, Jalisco",20.6680986,-103.3321508,restaurant,fork,Jalisco
ChIJRfPT2OyxKIQRCNC0RSwz3Nc,Takos Arturo,4.7,"Carlos Salazar, La Perla, 44360 Guadalajara, Jal.",20.6813375,-103.336631,restaurant,fork,Jalisco
ChIJ83EAtSeyKIQR6M7S7Xq_FfI,Restaurante Bar El Gato Negro,4.3,"Guillermo Marconi 2, El Dean, 44440 Guadalajara, Jal.",20.6684354,-103.3243574,restaurant,fork,Jalisco
ChIJCbWFsSCyKIQRFpdFJQa3rUI,La Chata,4.5,"Calle Federico Medrano 842, Real, 44400 Guadalajara, Jal.",20.6661503,-103.3302518,restaurant,fork,Jalisco
ChIJeSJq0y6yKIQRccTrsZlf_0I,SUSHI KALÚ,4.6,"Calle Constancia #60, Real, 44400 Guadalajara, Jal.",20.6688064,-103.3306533,restaurant,fork,Jalisco
ChIJBwlRSxizKIQRZQ0oT7gVIBw,Pozole y tostadas MARTY,4.7,"Dr. Leonardo Oliva 149, Real, 44400 Guadalajara, Jal.",20.6662533,-103.3297665,restaurant,fork,Jalisco
ChIJGdHDLvKxKIQRl7hJ3mtby5g,San Pascual Bailón,4.5,"Mercado, San Juan de Dios, 44360 Guadalajara, Jal.",20.6758426,-103.3399746,restaurant,fork,Jalisco
ChIJEbYG1fOxKIQRZ6RRwSNdooc,EL PACIFICO RESTAURANT,3.9,"De Los Mariachis 35-37, San Juan de Dios, 44360 Guadalajara, Jal.",20.6749344,-103.3407685,restaurant,fork,Jalisco
ChIJof29QsMFJoQRdgFjnnOANrU,Restaurante Fogo,4.5,"Vicente Guerrero 25B, San Javier, 45300 Tala, Jal.",20.6507142,-103.7007704,restaurant,fork,Jalisco
ChIJxXVOWtcFJoQRMKg3rLf-4pg,El submarino de Pacho,4.9,"Manzana 18, La Estancia, 45300 Tala, Jal.",20.6476597,-103.7112766,restaurant,fork,Jalisco
ChIJZb2JyMEFJoQRWEuDKjWu2QM,El Trapiche,4.2,"Arroyo Zarco, Tala Centro, 45300 Tala, Jal.",20.657433,-103.7044533,restaurant,fork,Jalisco
ChIJGTd2H8QFJoQRuKRvPEbWPxQ,Guachilitos Cocina de Mar,4.8,"Herrera y Cairo 104, Centro, 45300 Tala, Jal.",20.65,-103.7074164,restaurant,fork,Jalisco
ChIJdRwZ59wFJoQROcm3n436gh4,TERRA VERDE,4.6,"Nicolás Bravo 25, Tala Centro, 45300 Tala, Jal.",20.6475826,-103.7023886,restaurant,fork,Jalisco
ChIJNdlJ7twFJoQRUZb_WgUD_jc,Taqueria Charco Verde,4.6,"Reforma 52, 45300 Tala, Jal.",20.6472299,-103.7019097,restaurant,fork,Jalisco
ChIJgbHf78UFJoQRw8QWzpVlHfU,Restaurante Trapiche,3.9,"Benito Juárez 150, Jacarandas, 45300 Tala, Jal.",20.6547472,-103.6950355,restaurant,fork,Jalisco
ChIJa7AG2sIFJoQR67nAqBpYHtM,Más Comida,4.5,"Pedro Moreno 7, San Javier, 45300 Tala, Jal.",20.6498736,-103.7032408,restaurant,fork,Jalisco
ChIJd8R8Nd0FJoQRsQKBkksNf6w,EnTuMesa,4.2,"Herrera I. Cairo, Gardenia 104, Centro, 45300 Tala, Jal.",20.650026,-103.707323,restaurant,fork,Jalisco
ChIJM-aoPOkFJoQRInnKvDjJVMQ,RIO Cocteles & Mariscos,4.3,"Solidaridad 162, 45300 Tala, Jal.",20.653944,-103.7118072,restaurant,fork,Jalisco
ChIJASIdXMIFJoQRvpwI6rf7YVE,El Sazón De Tere,4.4,"Morelos 48 A, Centro, 45300 Tala, Jal.",20.6523862,-103.7040995,restaurant,fork,Jalisco
ChIJ7ZW529wFJoQRkHbDj2LBM1Y,Mariscos Mariscal Jr,4,"Nicolás Bravo 15, San Javier, 45300 Tala, Jal.",20.6482296,-103.7023841,restaurant,fork,Jalisco
